,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.01,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,
,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-5,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-4,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,
,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,-5,-4,-3,-2,-1,0,1,2,3,4,5,V365
MAE,11.41069713,11.40980381,11.4081607,11.40551826,11.40187568,11.39806279,11.39627894,11.39795558,11.40214433,11.40590945,11.40891122,11.40263681,11.39454326,11.3789242,11.35158152,11.31169441,11.27325486,11.25509292,11.2736732,11.31950311,11.35444614,11.37779697,11.32079465,11.23701461,11.07969731,10.83736212,10.55626037,10.29842694,10.19084787,10.34048891,10.62846675,10.89482356,11.09510845,10.62299981,10.07692025,9.395013981,8.813196066,8.284605081,7.872550151,7.646778064,7.748266979,8.03073547,8.716604502,9.505308893,8.540904728,8.198931183,7.784221343,7.065614642,6.4810202,6.081039084,5.750487361,5.502968786,5.356118555,5.541742185,5.935812784,7.594704224,6.983475551,6.319626366,5.678945951,5.473628185,4.98071432,4.175928631,3.841140787,3.612845765,3.393563339,3.627691719,6.321355668,5.662704973,5.526861439,5.218883761,4.507204076,3.857048995,3.441426485,3.218141234,3.074022742,3.116314953,3.878642097,5.52997254,5.485258266,5.059056015,4.477343511,3.731343075,3.451839363,3.221747124,2.605789371,3.236530431,3.810121311,5.02462887,5.398621067,4.921853398,4.465972619,3.76128126,3.398792296,3.508165628,2.59704322,3.009677611,4.225933551,6.360271016,9.221625759,4.860736879,4.486168711,3.860937708,3.386064323,3.53822744,2.962781674,3.286455047,4.324625459,7.448684655,12.2179004,11.53057121,4.999308514,4.297685834,4.26839316,4.977248911,6.760024552,8.446990694,15.51635697,10.16833121,16.85138874,15.72305131,12.26237762,11.40309993,11.40220003,11.40054301,11.39780679,11.39423297,11.39046132,11.38954773,11.39155798,11.39567191,11.39957189,11.40205004,11.39501196,11.38719005,11.37157455,11.34785637,11.31332287,11.27709618,11.26058872,11.27533717,11.31601929,11.35151475,11.3734825,11.32104139,11.24299794,11.10942044,10.86524583,10.56831101,10.28576418,10.18982345,10.34755185,10.64698633,10.92301219,11.10788206,10.62907334,10.0884154,9.428790312,8.851449894,8.29926273,7.873207344,7.638473171,7.71002976,8.047820707,8.758831849,9.473344459,8.561412529,8.215639004,7.757158468,7.074817767,6.504134146,6.067741756,5.802086948,5.477793973,5.371501468,5.538747228,6.037841378,7.634655711,7.014007904,6.29695648,5.690247078,5.481221782,4.929440456,4.219007222,3.971036216,3.731168659,3.604559139,3.910253388,6.395276618,5.67433682,5.588106814,5.197152529,4.515276327,3.810345086,3.524594582,3.380798167,3.339044606,3.210638637,3.936041956,5.634246513,5.442174266,5.067161757,4.367707843,3.737258903,3.400261835,3.137866977,2.766081883,3.234848137,3.962968713,4.562236921,5.364049311,4.885494866,4.479925675,3.802878779,3.357204486,3.453796391,2.868159799,3.198904739,4.323573985,5.579952284,7.633381007,4.760614481,4.449469456,3.856740452,3.400784357,3.385084218,2.953734709,3.42010035,4.425596042,6.657451248,9.013202389,8.561856042,5.071879962,4.327898412,4.251422102,6.307963631,7.446176978,7.21147562,7.502509038,10.73536712,13.65906498,10.33110082,8.629289138,11.38774022,11.38708549,11.38587611,11.3838107,11.38078964,11.37614265,11.37467868,11.37634121,11.38097934,11.38422035,11.38615178,11.38152474,11.37315133,11.36061051,11.33923978,11.30835731,11.27530656,11.26226064,11.27975359,11.31477776,11.34494469,11.36317025,11.31468014,11.24471838,11.11951361,10.92813214,10.6776379,10.45258738,10.37607388,10.50426643,10.75604859,11.00297085,11.15481556,10.73287887,10.25918334,9.555878559,9.016655082,8.583492766,8.229764773,8.17042986,8.231865169,8.613216955,9.318359304,9.997217382,8.747147488,8.283248727,7.98009803,7.404286507,6.894813854,6.63544232,6.470079997,6.521850565,6.643948976,6.870797563,7.482416716,7.895737513,7.415376635,6.655422433,6.243574103,6.076472766,5.565742281,5.426845379,5.276884028,5.409590536,5.848445173,6.514474909,6.853841941,6.210226909,5.959590914,5.687254477,5.331404043,4.993791806,4.923057046,5.351345273,5.470904664,5.937834832,6.5696234,6.062766874,5.709004571,5.521394544,4.977446439,4.674655107,4.646922719,4.870271219,5.167650066,5.509252406,5.930050895,6.574395603,5.599160013,5.443974851,4.86610004,4.527506946,4.587274444,4.880667739,4.801373352,4.883161641,5.554674877,5.931581062,6.574318316,5.310192344,4.736384598,4.417618826,4.52795531,4.758064531,4.74345598,4.741554615,4.875471143,5.555755253,5.931070341,6.574290843,4.69609414,4.642894556,4.601832069,4.559296886,4.462579022,4.67728002,4.737168507,4.878085893,5.557513939,5.933321214,6.573724961,3.727558054
MAE,12.95765537,12.95673933,12.9550467,12.95215084,12.94788251,12.94314039,12.94047,12.94207316,12.94659812,12.95072419,12.9539489,12.94895952,12.93976853,12.9229729,12.89564721,12.85415761,12.82313795,12.8126112,12.84309703,12.88054206,12.90093477,12.92305021,12.86117132,12.76672374,12.60816053,12.37466487,12.0998011,11.82950509,11.7935956,11.96012405,12.26279359,12.52396053,12.69603503,12.12197249,11.47481916,10.75964109,9.943463284,9.128654973,8.440691748,8.126081994,8.422622855,8.980803137,9.766796144,10.68693424,9.434365726,8.595731159,7.885027064,6.921595279,6.106695624,5.65837717,5.491990022,5.385367347,5.293181174,5.524776484,6.105874952,7.980380837,7.195364638,6.274595844,5.584485917,5.300942533,4.599206335,4.180786849,3.750556512,3.664203368,3.653653643,4.159458395,6.601677865,5.759911103,5.493982154,5.174523553,4.564137967,3.923499415,3.681978283,3.804307742,3.618981508,3.749257902,4.364915702,5.577020874,5.396730532,5.114195752,4.600815312,3.957455467,3.927343416,3.864382564,3.65162244,3.614361153,4.506129834,6.40525082,5.441597134,5.068946501,4.666352225,4.092224114,3.948845301,3.8106034,3.665056632,3.7160534,6.428936078,7.912657814,10.28522907,4.902337951,4.65878319,4.088427094,3.99546349,3.873850149,3.636388742,3.484645661,8.793935638,10.86232875,15.03736121,16.76469587,4.657626422,4.540164286,5.103441927,6.38779267,7.676092192,12.15827082,12.44467565,15.62146464,26.49562598,36.57911058,16.82629639,12.85369227,12.85297442,12.85167733,12.84956117,12.84676033,12.84444822,12.84446461,12.85315896,12.8487976,12.85031357,12.85144656,12.8467783,12.83959976,12.82673933,12.8180891,12.7990843,12.76958776,12.76161453,12.78101522,12.80891277,12.81663893,12.8292122,12.80100169,12.71509634,12.59563183,12.35722704,12.05451797,11.82920835,11.74953764,11.98671535,12.25841837,12.45736789,12.60857164,12.07258899,11.49513196,10.73295593,9.987488918,9.153464895,8.435911334,8.165737858,8.428156098,9.056488912,9.827440454,10.68376124,9.479308644,8.621174082,7.86066541,6.889651709,6.157096562,5.75673327,5.551701537,5.366578182,5.319892295,5.65840872,6.271609169,7.916789299,7.190841024,6.27558943,5.645085447,5.334557515,4.632902343,4.18122151,3.781793408,3.872800817,3.791635951,4.326894015,6.548784997,5.757226291,5.536372813,5.231072438,4.507815944,3.947813914,3.763382278,3.896290872,3.710044146,3.79014717,4.361530741,5.657063292,5.416827434,5.073907038,4.555639496,4.059150051,3.89282736,3.963051935,3.748967828,3.361319508,4.672752428,5.69725995,5.476785857,4.964233362,4.619701926,4.114944983,3.950907136,3.841752557,3.759074478,3.833428371,6.34366203,7.034537434,7.998685291,4.843833445,4.644443084,4.201863372,3.957190324,3.785275056,3.948896829,3.792938602,8.956761672,9.27039449,11.39628114,10.97322238,4.969246531,4.696763224,5.118943278,5.310447426,8.2241141,11.73697097,11.70009062,16.75284185,18.84406807,20.95600704,11.29231082,12.96592717,12.96522775,12.96395686,12.96185723,12.959464,12.95582099,12.954111,12.95603852,12.96015453,12.96356813,12.96560382,12.95921434,12.95222011,12.9389292,12.92088995,12.88264813,12.84104156,12.84577827,12.85425562,12.88689694,12.91789326,12.94253405,12.89080407,12.80644097,12.68985523,12.49958503,12.20772472,11.9414131,11.9270687,12.09773833,12.37629256,12.59429279,12.70354577,12.24908492,11.65255296,10.87560511,10.11413018,9.442644445,8.86073714,8.781988328,8.996582107,9.670490395,10.51169424,11.18764533,9.608269641,8.933956717,8.265684909,7.488192388,6.773649066,6.358021684,6.189343413,6.321440952,6.557500037,7.193405543,7.747372625,8.126071182,7.412560112,6.593788736,6.084618294,5.805764156,5.482974572,5.094350193,5.140401833,5.007382693,5.434133332,6.343136423,6.793567461,6.10825074,5.909230735,5.553240525,5.204106839,4.848618825,4.825384973,5.117112576,4.865379147,5.464678431,6.307762109,5.957171647,5.78351534,5.390956076,5.055238208,4.847335564,4.975565376,5.269187303,5.020151651,4.87220232,5.472885774,6.307762109,5.723310238,5.361411182,5.064620676,4.900654041,4.841688396,5.280090506,5.285052795,5.020151651,4.869564317,5.476445157,6.305553798,5.377606569,4.980015333,4.976308148,4.693121433,5.360306522,5.275361679,5.279553486,5.020151651,4.873081404,5.472361744,6.305922579,4.942452828,4.702312332,4.841098023,5.215590724,5.356061246,5.268698472,5.282018831,5.020151651,4.872084568,5.471614904,6.305553798,3.899560028
MAE,11.76754621,11.76676718,11.76533551,11.76291593,11.75945509,11.75507392,11.7539725,11.75651376,11.76057816,11.76369995,11.76548549,11.76012574,11.75233538,11.73760071,11.71205101,11.67640336,11.63844855,11.62626472,11.64895994,11.69105373,11.72512943,11.74494077,11.68405373,11.60697664,11.46278567,11.24582798,10.94611253,10.64636932,10.54787174,10.73506721,11.08126427,11.36325961,11.53451151,11.01672486,10.42782548,9.697892455,8.853042788,7.98502471,7.372395616,7.266367818,7.447857317,8.1932641,9.2679205,10.1339005,8.405183568,7.632567449,7.093706999,6.56422359,6.099443497,5.759793747,5.189926117,5.035448094,4.964782122,5.136517795,5.474801215,6.962403541,6.50041801,6.021760832,5.630024141,5.112082477,4.576600881,4.112854681,3.540386252,3.037735578,2.949107341,3.283965281,6.084167896,5.714961964,5.453843673,4.934298316,4.462311308,4.051454101,3.349414329,2.897759976,2.988304787,3.2787727,3.987629306,5.633791953,5.370519794,4.827050889,4.575502635,3.954143819,3.168643098,3.031303587,3.535490343,3.522405971,4.327150891,7.180789947,5.266589833,4.785070502,4.675839828,4.050917145,3.254010238,3.228846746,3.249863886,3.801946536,6.032486843,10.64875377,10.22751141,4.648949443,4.735537773,4.207516627,3.46728689,3.275862575,3.127107149,3.990540463,8.993124023,12.25795242,13.57283561,12.87119755,4.82577721,5.042784705,5.407596947,5.244118547,6.198729673,7.791983598,14.42761611,16.62240335,20.08885459,18.56031635,13.59036281,11.76287591,11.7621542,11.76082777,11.75858112,11.75529931,11.75187085,11.75048395,11.75268408,11.75677984,11.75986855,11.76159052,11.75604266,11.74885885,11.73542605,11.71272751,11.67788323,11.641839,11.62870762,11.65013077,11.6897533,11.72249316,11.74178268,11.68538138,11.61364189,11.47502086,11.25331971,10.95422976,10.65212068,10.53456078,10.75430894,11.0997813,11.37806887,11.54628238,11.01712041,10.44128207,9.715477045,8.877098984,8.032044212,7.418950619,7.226782262,7.436540345,8.217209972,9.307052134,10.1135911,8.428632533,7.647360948,7.097767517,6.522666073,6.120159029,5.69995983,5.280930696,5.106219298,5.104248998,5.279243058,5.575204772,6.975603167,6.458142793,6.016650637,5.638326738,5.148311514,4.605659445,4.227950898,3.698383435,3.183101538,3.224204315,3.554876382,6.055543616,5.681415136,5.457826662,5.019643387,4.496058676,4.081023985,3.400864532,2.947887085,3.099386398,3.381365446,4.001748365,5.650874633,5.41275697,4.850087168,4.574456361,4.039413449,3.303651439,3.221767104,3.534943363,3.432898201,4.150492038,6.171113235,5.336703099,4.715111909,4.624544117,4.121784403,3.407281485,3.339564661,3.414163261,3.731545878,5.652455738,8.984322513,8.112323931,4.651999643,4.675499281,4.212081403,3.440469038,3.423150105,3.186539136,3.796456443,9.421235315,10.02203248,11.29592486,9.339024846,4.76176803,4.61419712,5.023270903,5.689804555,5.979812134,5.631998421,11.95486635,13.50076013,13.0621923,14.13837051,9.650829149,11.75264893,11.75196904,11.75071341,11.74857009,11.74544009,11.74214858,11.74067637,11.74259962,11.74630669,11.74947874,11.75127721,11.7461938,11.73939482,11.72682687,11.70542162,11.67516266,11.64284989,11.63072781,11.64998779,11.68465961,11.71414267,11.73252216,11.68187273,11.61629784,11.49639446,11.30415884,11.02780995,10.77036817,10.66940408,10.83522536,11.14718685,11.41836327,11.56494522,11.09106812,10.55856687,9.782120007,9.020473837,8.379511943,7.766725821,7.627978534,7.756442808,8.512976323,9.611449694,10.34124897,8.59448106,7.898235057,7.422294626,6.975594901,6.550767771,6.246292543,6.108978909,6.074490759,6.19484162,6.700892812,7.01829843,7.254367555,6.820317998,6.223115326,5.910320762,5.514724728,5.217416719,5.114955994,4.926060207,4.819264158,4.873765224,5.472256567,6.342675979,5.870033513,5.640830983,5.313322429,4.880457353,4.760487284,4.681368314,4.671452893,4.594671543,4.790206065,5.640330423,5.786540224,5.588688615,5.233832836,4.886810841,4.956680965,4.858572011,4.622046403,4.555745853,4.676681008,5.050239254,5.759459231,5.559366552,5.098702868,4.856698615,5.018968122,4.889691699,4.681185714,4.74388261,4.943980307,4.80788241,5.08524106,5.76366013,5.064541786,4.853357977,4.966322079,4.985444881,4.987779861,5.062894391,5.004990137,4.857403291,4.935182311,5.095828824,5.761908711,4.830078611,4.592141769,5.29293999,4.841435283,5.050502426,5.40049814,5.165403155,5.570828135,4.946131414,5.093321716,5.761945562,3.327470093
MAE,14.07577737,14.0748798,14.07323334,14.07045983,14.06651042,14.06250219,14.060834,14.0628504,14.06709368,14.07101893,14.07342529,14.06721663,14.05824092,14.0417763,14.0158396,13.97948599,13.94066694,13.92301258,13.94025962,13.98094867,14.01999158,14.04553905,13.98597016,13.90176772,13.75144525,13.50271326,13.17424339,12.85714348,12.75989433,12.90422051,13.23936712,13.55999147,13.78522118,13.23189656,12.5594862,11.75436962,10.84566226,9.91234775,9.181986996,9.025791217,9.288121069,9.854074886,10.9489,12.00193796,10.20915424,9.082540976,8.45318648,7.792265982,7.111597803,6.489105207,5.855303431,5.54226236,5.816156192,6.800351702,7.988956528,8.315212765,7.727731843,6.938354141,6.246255779,5.471142512,4.70507793,4.376719122,4.24812352,3.935867981,4.404713834,5.413396611,7.155382812,6.377907688,6.014787846,5.168208955,4.502512167,4.229726695,4.184446362,3.672978212,4.071986319,4.66002908,5.962203348,6.131648502,5.802392777,4.992657566,4.55855445,4.465200249,4.280709678,4.10830429,4.98658326,5.341673228,7.418344053,9.862396698,5.573426244,4.8576124,4.653933502,4.540733345,4.536168458,4.366751698,5.33765192,6.082854647,10.30814583,14.73114932,14.62819669,4.729336279,4.752036927,4.671193192,4.716519222,4.157020522,5.544569844,7.332606888,14.47893646,21.6115954,22.75946364,19.28095894,5.214144633,5.506756756,5.481308121,6.194340408,7.237357494,9.366853464,30.90456266,32.46649671,47.03608043,42.50483626,20.55702742,14.07050548,14.06966912,14.06813426,14.06542453,14.06170971,14.05801907,14.05675478,14.05843183,14.06244399,14.06641157,14.0683447,14.06229651,14.05399922,14.0386477,14.01303943,13.97489548,13.93690834,13.92118303,13.93927399,13.97881591,14.01619472,14.04103635,13.98092322,13.89807084,13.74507026,13.50592684,13.17583476,12.85839946,12.72648873,12.91415469,13.2449053,13.56048235,13.77819746,13.2347609,12.60258283,11.77125013,10.88654448,9.928837483,9.230462388,8.983001251,9.250280617,9.8676018,11.00718022,12.0262272,10.21524217,9.120533928,8.445574189,7.788976818,7.138355511,6.455225341,5.950909748,5.617490262,5.886761818,6.884813123,8.024956719,8.311242421,7.693045438,6.92540343,6.280803419,5.520518296,4.751690761,4.409538215,4.261426128,3.989055524,4.623054476,5.629675208,7.141458743,6.3650694,5.961994731,5.179915041,4.566495896,4.2540682,4.048583051,3.868024372,4.239491278,4.842053054,6.024481487,6.20500317,5.82294703,4.954775026,4.648328334,4.372523284,4.158462513,4.087198616,5.024945111,5.291956448,7.353883257,9.224792145,5.653487989,4.790099169,4.655518906,4.494164239,4.391981937,4.243017781,5.428734505,5.581857533,10.20146445,13.61766344,12.74243587,4.6966524,4.757715189,4.595028384,4.411737874,4.035396617,5.489951405,5.986258949,13.8989009,19.41907722,20.83978038,14.64814565,5.042214409,5.318022572,5.13388771,6.058846434,7.450575686,9.442802443,25.00290061,26.50980808,38.24853112,39.77036376,15.2734106,14.08176935,14.0811203,14.07992718,14.07786592,14.07483766,14.07164479,14.07125878,14.07264794,14.07488509,14.07802916,14.08037307,14.07542745,14.06851899,14.0568337,14.03482699,14.00446594,13.97251288,13.95804374,13.97182509,14.00465804,14.03650923,14.05844276,14.01055081,13.94113969,13.81706846,13.61383909,13.34386875,13.08609446,12.97568346,13.07340162,13.35420061,13.64822388,13.84561004,13.39334877,12.84502936,11.99003621,11.0207185,10.10983281,9.420681837,9.212837576,9.461784148,10.24522791,11.39241848,12.35927623,10.37899974,9.374163042,8.781831131,8.229284345,7.56314995,7.056632054,6.832553611,6.741670282,7.443990327,8.377022679,9.155688548,8.488486841,8.046459078,7.392368589,6.623990222,6.206155856,5.381546199,5.123911165,5.05214409,5.40799253,6.673942786,7.784832633,7.56389584,6.748591483,6.308421619,5.71904104,5.260389882,5.063048943,4.85408963,4.818682783,5.246682256,6.647172751,7.691260162,6.422363211,6.113488279,5.458172569,5.278276361,4.857180626,5.043373548,4.784924149,4.939953674,5.417605394,6.64456111,7.684914242,5.909683368,5.381253299,5.166644918,4.824760456,5.066881982,4.920998674,4.405387621,4.905856013,5.472383583,6.691188956,7.692401941,5.471423331,5.049747047,4.964984949,4.952325286,4.963158039,4.779713048,4.907977623,5.046026065,6.090525488,6.783804439,7.691236499,4.891741017,4.643795594,5.056485923,4.937933808,4.989995952,6.036708374,5.087709971,7.53088472,6.819303254,6.783514192,7.691702897,4.169649198
