"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10"
"RobustEps",1e-05,2.09830370789883,2.06335460062625,2.1287926806282,2.11343774103098,2.11857630903902,2.12784441286407,2.13487549517174,1e-05,2.13148361095647
"Scale",0.360504015738942,0.42783606466594,0.44820543195652,0.433712900159096,0.43209757311492,0.431548494080707,0.433540347163147,0.434924113784201,0.295102747114375,0.434322902665861
"New_RMSE",2.27546707214774,3.72606891294357,3.97657256292968,3.3071179379298,4.92346308768553,3.83283911851626,2.80643852857743,3.68029560919891,5.68990429576916,2.07055009496826
