"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12"
"SVs",0.197411003236246,0.344120819848975,0.457389428263215,0.554476806903991,0.664509169363538,0.776699029126214,0.884573894282632,0.985976267529666,0.998921251348436,0.996763754045307,NA,0.661272923408846
"SVs",0.196332254584682,0.335490830636462,0.45091693635383,0.562028047464941,0.665587918015103,0.778856526429342,0.88133764832794,0.990291262135922,0.991370010787487,0.994606256742179,NA,0.661272923408846
"SVs",0.188781014023732,0.31175836030205,0.43042071197411,0.546925566343042,0.66235167206041,0.761596548004315,0.868392664509169,0.964401294498382,0.995685005393743,0.998921251348436,NA,0.997842502696872
"SVs",0.192017259978425,0.325782092772384,0.425026968716289,0.555555555555556,0.668824163969795,0.779935275080906,0.891046386192017,0.981661272923409,0.992448759439051,0.997842502696872,NA,0.636461704422869
"SVs",0.199568500539374,0.327939590075512,0.439050701186624,0.551240560949299,0.670981661272923,0.766990291262136,0.882416396979504,0.982740021574973,0.996763754045307,0.996763754045307,NA,0.660194174757282
"SVs",0.196332254584682,0.329018338727077,0.442286947141316,0.563106796116505,0.665587918015103,0.785329018338727,0.892125134843581,0.978425026968716,0.995685005393743,0.996763754045307,NA,0.645091693635383
"SVs",0.195253505933118,0.32470334412082,0.441208198489752,0.555555555555556,0.651564185544768,0.769147788565264,0.882416396979504,0.976267529665588,0.996763754045307,0.998921251348436,NA,0.994606256742179
"SVs",0.194174757281553,0.325782092772384,0.449838187702265,0.565264293419633,0.669902912621359,0.78101402373247,0.880258899676375,0.975188781014024,0.997842502696872,0.997842502696872,NA,0.656957928802589
"SVs",0.197411003236246,0.334412081984898,0.444444444444444,0.559870550161812,0.676375404530744,0.789644012944984,0.888888888888889,0.984897518878101,0.995685005393743,0.997842502696872,NA,0.642934196332255
"SVs",0.196332254584682,0.325782092772384,0.453074433656958,0.564185544768069,0.673139158576052,0.772384034519957,0.88133764832794,0.984897518878101,0.995685005393743,0.998921251348436,NA,0.655879180151025
"SVs",0.196332254584682,0.32470334412082,0.437971952535059,0.568500539374326,0.670981661272923,0.78101402373247,0.886731391585761,0.989212513484358,0.995685005393743,0.997842502696872,NA,0.659115426105717
"SVs",0.187702265372168,0.329018338727077,0.434735706580367,0.560949298813377,0.664509169363538,0.775620280474649,0.88133764832794,0.977346278317152,0.993527508090615,0.995685005393743,NA,0.659115426105717
"SVs",0.193096008629989,0.333333333333333,0.444444444444444,0.54908306364617,0.668824163969795,0.779935275080906,0.885652642934196,0.989212513484358,0.997842502696872,0.997842502696872,NA,0.666666666666667
"SVs",0.192017259978425,0.329018338727077,0.455231930960086,0.564185544768069,0.664509169363538,0.78101402373247,0.891046386192017,0.984897518878101,0.996763754045307,1,NA,0.66235167206041
"SVs",0.196332254584682,0.33764832793959,0.458468176914779,0.568500539374326,0.674217907227616,0.795037756202805,0.89428263214671,0.98705501618123,0.996763754045307,0.993527508090615,NA,0.658036677454153
"SVs",0.203883495145631,0.323624595469256,0.454153182308522,0.570658036677454,0.681769147788565,0.78101402373247,0.888888888888889,0.978425026968716,0.997842502696872,0.996763754045307,NA,0.66235167206041
"SVs",0.192017259978425,0.332254584681769,0.448759439050701,0.560949298813377,0.670981661272923,0.782092772384035,0.878101402373247,0.980582524271845,0.994606256742179,0.994606256742179,NA,0.653721682847896
"SVs",0.202804746494067,0.331175836030205,0.447680690399137,0.558791801510248,0.67529665587918,0.775620280474649,0.877022653721683,0.988133764832794,0.996763754045307,0.996763754045307,NA,0.660194174757282
"SVs",0.199568500539374,0.329018338727077,0.448759439050701,0.570658036677454,0.663430420711974,0.790722761596548,0.885652642934196,0.985976267529666,0.995685005393743,0.998921251348436,NA,0.634304207119741
"SVs",0.199568500539374,0.32470334412082,0.444444444444444,0.55663430420712,0.666666666666667,0.790722761596548,0.882416396979504,0.985976267529666,0.996763754045307,0.997842502696872,NA,0.650485436893204
"SVs",0.19848975188781,0.327939590075512,0.447680690399137,0.553398058252427,0.667745415318231,0.778856526429342,0.888888888888889,0.97950377562028,0.994606256742179,0.997842502696872,NA,0.654800431499461
"SVs",0.197411003236246,0.32470334412082,0.446601941747573,0.567421790722762,0.668824163969795,0.769147788565264,0.886731391585761,0.983818770226537,0.997842502696872,0.998921251348436,NA,0.652642934196332
"SVs",0.201725997842503,0.329018338727077,0.442286947141316,0.558791801510248,0.664509169363538,0.770226537216828,0.883495145631068,0.982740021574973,0.996763754045307,0.998921251348436,NA,0.668824163969795
"SVs",0.193096008629989,0.329018338727077,0.445523193096009,0.570658036677454,0.678532901833873,0.783171521035599,0.888888888888889,0.994606256742179,0.994606256742179,0.998921251348436,NA,0.650485436893204
"SVs",0.194174757281553,0.340884573894283,0.449838187702265,0.565264293419633,0.674217907227616,0.784250269687163,0.889967637540453,0.98705501618123,0.994606256742179,0.997842502696872,NA,0.660194174757282
"SVs",0.193096008629989,0.326860841423948,0.454153182308522,0.563106796116505,0.661272923408846,0.773462783171521,0.891046386192017,0.978425026968716,0.996763754045307,0.996763754045307,NA,0.659115426105717
"SVs",0.192017259978425,0.332254584681769,0.439050701186624,0.550161812297735,0.670981661272923,0.774541531823085,0.889967637540453,0.990291262135922,0.996763754045307,0.995685005393743,NA,0.661272923408846
"SVs",0.196332254584682,0.325782092772384,0.45091693635383,0.567421790722762,0.664509169363538,0.784250269687163,0.885652642934196,0.97950377562028,0.995685005393743,0.996763754045307,NA,0.655879180151025
"SVs",0.192017259978425,0.325782092772384,0.444444444444444,0.565264293419633,0.664509169363538,0.776699029126214,0.887810140237325,0.988133764832794,0.998921251348436,0.997842502696872,NA,0.659115426105717
"SVs",0.193096008629989,0.331175836030205,0.448759439050701,0.550161812297735,0.672060409924488,0.766990291262136,0.883495145631068,0.971952535059331,0.997842502696872,0.998921251348436,NA,0.658036677454153
"SVs",0.187702265372168,0.334412081984898,0.453074433656958,0.572815533980582,0.674217907227616,0.789644012944984,0.895361380798274,0.989212513484358,0.996763754045307,0.996763754045307,NA,0.639697950377562
"SVs",0.19848975188781,0.332254584681769,0.445523193096009,0.548004314994606,0.672060409924488,0.783171521035599,0.880258899676375,0.985976267529666,0.996763754045307,0.996763754045307,NA,0.661272923408846
"SVs",0.187702265372168,0.320388349514563,0.435814455231931,0.544768069039914,0.666666666666667,0.769147788565264,0.869471413160734,0.980582524271845,0.994606256742179,0.998921251348436,NA,0.991370010787487
"SVs",0.192017259978425,0.329018338727077,0.432578209277238,0.54908306364617,0.652642934196332,0.764832793959008,0.87378640776699,0.96655879180151,0.998921251348436,0.998921251348436,NA,0.998921251348436
"SVs",0.195253505933118,0.326860841423948,0.446601941747573,0.54908306364617,0.655879180151025,0.772384034519957,0.888888888888889,0.992448759439051,0.997842502696872,0.993527508090615,NA,0.644012944983819
"SVs",0.194174757281553,0.330097087378641,0.445523193096009,0.563106796116505,0.666666666666667,0.779935275080906,0.878101402373247,0.985976267529666,1,1,NA,0.660194174757282
"SVs",0.189859762675297,0.331175836030205,0.437971952535059,0.548004314994606,0.663430420711974,0.775620280474649,0.884573894282632,0.976267529665588,0.995685005393743,0.995685005393743,NA,0.998921251348436
"SVs",0.193096008629989,0.336569579288026,0.446601941747573,0.551240560949299,0.668824163969795,0.795037756202805,0.896440129449838,0.976267529665588,0.996763754045307,0.996763754045307,NA,0.66235167206041
"SVs",0.189859762675297,0.318230852211435,0.432578209277238,0.558791801510248,0.667745415318231,0.773462783171521,0.879180151024811,0.976267529665588,0.995685005393743,0.994606256742179,NA,0.995685005393743
"SVs",0.196332254584682,0.331175836030205,0.444444444444444,0.564185544768069,0.665587918015103,0.776699029126214,0.884573894282632,0.985976267529666,0.996763754045307,0.997842502696872,NA,0.647249190938511
"SVs",0.193096008629989,0.326860841423948,0.442286947141316,0.550161812297735,0.655879180151025,0.777777777777778,0.893203883495146,0.989212513484358,0.996763754045307,0.998921251348436,NA,0.654800431499461
"SVs",0.192017259978425,0.327939590075512,0.444444444444444,0.562028047464941,0.658036677454153,0.774541531823085,0.869471413160734,0.98705501618123,0.997842502696872,0.995685005393743,NA,0.648327939590076
"SVs",0.200647249190939,0.326860841423948,0.442286947141316,0.55663430420712,0.666666666666667,0.771305285868393,0.878101402373247,0.983818770226537,0.996763754045307,0.998921251348436,NA,0.658036677454153
"SVs",0.196332254584682,0.329018338727077,0.447680690399137,0.574973031283711,0.666666666666667,0.785329018338727,0.884573894282632,0.983818770226537,0.993527508090615,0.997842502696872,NA,0.655879180151025
"SVs",0.189859762675297,0.330097087378641,0.447680690399137,0.564185544768069,0.682847896440129,0.78101402373247,0.884573894282632,0.985976267529666,0.990291262135922,0.996763754045307,NA,0.663430420711974
"SVs",0.195253505933118,0.32470334412082,0.458468176914779,0.567421790722762,0.668824163969795,0.787486515641855,0.891046386192017,0.988133764832794,0.995685005393743,0.996763754045307,NA,0.670981661272923
"SVs",0.19848975188781,0.329018338727077,0.448759439050701,0.557713052858684,0.672060409924488,0.782092772384035,0.88133764832794,0.983818770226537,0.995685005393743,0.996763754045307,NA,0.655879180151025
"SVs",0.199568500539374,0.331175836030205,0.445523193096009,0.56957928802589,0.673139158576052,0.789644012944984,0.888888888888889,0.985976267529666,0.994606256742179,0.997842502696872,NA,0.663430420711974
"SVs",0.19848975188781,0.326860841423948,0.44336569579288,0.563106796116505,0.664509169363538,0.779935275080906,0.882416396979504,0.984897518878101,0.994606256742179,0.997842502696872,NA,0.660194174757282
"SVs",0.193096008629989,0.33764832793959,0.449838187702265,0.564185544768069,0.672060409924488,0.789644012944984,0.884573894282632,0.98705501618123,0.996763754045307,0.997842502696872,NA,0.663430420711974
"SVs",0.193096008629989,0.332254584681769,0.44336569579288,0.562028047464941,0.672060409924488,0.78856526429342,0.879180151024811,0.983818770226537,0.992448759439051,0.994606256742179,NA,0.648327939590076
"SVs",0.193096008629989,0.332254584681769,0.455231930960086,0.567421790722762,0.677454153182309,0.787486515641855,0.885652642934196,0.985976267529666,0.997842502696872,0.998921251348436,NA,0.646170442286947
"SVs",0.195253505933118,0.336569579288026,0.456310679611651,0.566343042071197,0.673139158576052,0.783171521035599,0.885652642934196,0.988133764832794,0.998921251348436,0.997842502696872,NA,0.66235167206041
"SVs",0.197411003236246,0.319309600862999,0.439050701186624,0.564185544768069,0.673139158576052,0.78856526429342,0.874865156418554,0.978425026968716,0.997842502696872,0.998921251348436,NA,0.655879180151025
"SVs",0.19848975188781,0.332254584681769,0.448759439050701,0.558791801510248,0.67529665587918,0.782092772384035,0.884573894282632,0.984897518878101,0.994606256742179,0.996763754045307,NA,0.645091693635383
"SVs",0.195253505933118,0.343042071197411,0.449838187702265,0.550161812297735,0.660194174757282,0.778856526429342,0.887810140237325,0.990291262135922,0.995685005393743,0.997842502696872,NA,0.659115426105717
"SVs",0.190938511326861,0.326860841423948,0.446601941747573,0.570658036677454,0.674217907227616,0.777777777777778,0.875943905070119,0.978425026968716,0.994606256742179,0.996763754045307,NA,0.653721682847896
"SVs",0.201725997842503,0.329018338727077,0.449838187702265,0.565264293419633,0.672060409924488,0.783171521035599,0.875943905070119,0.978425026968716,0.997842502696872,0.998921251348436,NA,0.64940668824164
"SVs",0.197411003236246,0.320388349514563,0.451995685005394,0.568500539374326,0.673139158576052,0.785329018338727,0.885652642934196,0.98705501618123,0.996763754045307,0.996763754045307,NA,0.661272923408846
"SVs",0.199568500539374,0.338727076591154,0.459546925566343,0.566343042071197,0.677454153182309,0.789644012944984,0.888888888888889,0.991370010787487,0.995685005393743,0.995685005393743,NA,0.652642934196332
"SVs",0.196332254584682,0.323624595469256,0.449838187702265,0.553398058252427,0.661272923408846,0.7680690399137,0.885652642934196,0.980582524271845,0.995685005393743,0.997842502696872,NA,0.661272923408846
"SVs",0.195253505933118,0.336569579288026,0.447680690399137,0.555555555555556,0.664509169363538,0.787486515641855,0.886731391585761,0.981661272923409,0.992448759439051,0.996763754045307,NA,0.648327939590076
"SVs",0.195253505933118,0.327939590075512,0.442286947141316,0.567421790722762,0.666666666666667,0.777777777777778,0.888888888888889,0.978425026968716,0.994606256742179,0.995685005393743,NA,0.652642934196332
"SVs",0.190938511326861,0.327939590075512,0.445523193096009,0.550161812297735,0.667745415318231,0.789644012944984,0.883495145631068,0.985976267529666,0.994606256742179,0.998921251348436,NA,0.659115426105717
"SVs",0.189859762675297,0.334412081984898,0.447680690399137,0.56957928802589,0.678532901833873,0.779935275080906,0.889967637540453,0.989212513484358,0.996763754045307,0.997842502696872,NA,0.64940668824164
"SVs",0.182308522114347,0.317152103559871,0.434735706580367,0.553398058252427,0.663430420711974,0.759439050701187,0.870550161812298,0.964401294498382,0.997842502696872,0.998921251348436,NA,0.995685005393743
"SVs",0.196332254584682,0.331175836030205,0.457389428263215,0.566343042071197,0.673139158576052,0.783171521035599,0.882416396979504,0.978425026968716,0.998921251348436,0.998921251348436,NA,0.654800431499461
"SVs",0.197411003236246,0.330097087378641,0.451995685005394,0.560949298813377,0.677454153182309,0.789644012944984,0.895361380798274,0.989212513484358,0.998921251348436,0.997842502696872,NA,0.661272923408846
"SVs",0.194174757281553,0.334412081984898,0.448759439050701,0.565264293419633,0.674217907227616,0.78101402373247,0.880258899676375,0.989212513484358,0.998921251348436,0.998921251348436,NA,0.656957928802589
"SVs",0.197411003236246,0.319309600862999,0.451995685005394,0.559870550161812,0.679611650485437,0.784250269687163,0.887810140237325,0.990291262135922,0.993527508090615,0.993527508090615,NA,0.653721682847896
"SVs",0.194174757281553,0.334412081984898,0.44336569579288,0.553398058252427,0.654800431499461,0.779935275080906,0.885652642934196,0.983818770226537,0.994606256742179,1,NA,0.653721682847896
"SVs",0.18554476806904,0.323624595469256,0.436893203883495,0.551240560949299,0.664509169363538,0.757281553398058,0.879180151024811,0.97411003236246,0.995685005393743,0.998921251348436,NA,0.997842502696872
"SVs",0.186623516720604,0.314994606256742,0.429341963322546,0.552319309600863,0.66235167206041,0.78101402373247,0.875943905070119,0.97411003236246,0.996763754045307,0.997842502696872,NA,0.992448759439051
"SVs",0.190938511326861,0.330097087378641,0.442286947141316,0.55663430420712,0.665587918015103,0.782092772384035,0.880258899676375,0.989212513484358,0.996763754045307,1,NA,0.660194174757282
"SVs",0.195253505933118,0.334412081984898,0.45091693635383,0.558791801510248,0.668824163969795,0.773462783171521,0.883495145631068,0.985976267529666,0.995685005393743,0.998921251348436,NA,0.650485436893204
"SVs",0.199568500539374,0.331175836030205,0.446601941747573,0.570658036677454,0.667745415318231,0.791801510248112,0.901833872707659,0.992448759439051,0.996763754045307,0.998921251348436,NA,0.645091693635383
"SVs",0.197411003236246,0.330097087378641,0.453074433656958,0.55663430420712,0.672060409924488,0.784250269687163,0.887810140237325,0.988133764832794,0.998921251348436,0.998921251348436,NA,0.653721682847896
"SVs",0.194174757281553,0.331175836030205,0.444444444444444,0.55663430420712,0.677454153182309,0.790722761596548,0.887810140237325,0.984897518878101,0.995685005393743,0.998921251348436,NA,0.646170442286947
"SVs",0.199568500539374,0.338727076591154,0.447680690399137,0.565264293419633,0.667745415318231,0.771305285868393,0.874865156418554,0.983818770226537,0.996763754045307,0.998921251348436,NA,0.646170442286947
"SVs",0.187702265372168,0.336569579288026,0.444444444444444,0.55663430420712,0.672060409924488,0.774541531823085,0.885652642934196,0.980582524271845,0.994606256742179,0.996763754045307,NA,0.66235167206041
"SVs",0.189859762675297,0.32470334412082,0.439050701186624,0.559870550161812,0.665587918015103,0.766990291262136,0.883495145631068,0.97411003236246,0.994606256742179,0.996763754045307,NA,0.670981661272923
"SVs",0.196332254584682,0.329018338727077,0.448759439050701,0.567421790722762,0.683926645091694,0.798274002157497,0.897518878101402,0.994606256742179,0.995685005393743,0.994606256742179,NA,0.644012944983819
"SVs",0.194174757281553,0.326860841423948,0.429341963322546,0.551240560949299,0.653721682847896,0.75512405609493,0.868392664509169,0.97411003236246,0.998921251348436,0.997842502696872,NA,0.997842502696872
"SVs",0.200647249190939,0.331175836030205,0.45091693635383,0.566343042071197,0.681769147788565,0.776699029126214,0.88133764832794,0.976267529665588,0.997842502696872,0.998921251348436,NA,0.66235167206041
"SVs",0.192017259978425,0.340884573894283,0.454153182308522,0.574973031283711,0.680690399137001,0.779935275080906,0.889967637540453,0.98705501618123,0.997842502696872,0.997842502696872,NA,0.653721682847896
"SVs",0.190938511326861,0.322545846817691,0.447680690399137,0.56957928802589,0.66235167206041,0.784250269687163,0.893203883495146,0.994606256742179,0.995685005393743,0.998921251348436,NA,0.652642934196332
"SVs",0.195253505933118,0.335490830636462,0.445523193096009,0.55663430420712,0.668824163969795,0.777777777777778,0.886731391585761,0.981661272923409,0.996763754045307,0.998921251348436,NA,0.658036677454153
"SVs",0.196332254584682,0.327939590075512,0.44336569579288,0.559870550161812,0.665587918015103,0.772384034519957,0.882416396979504,0.983818770226537,0.996763754045307,0.997842502696872,NA,0.64940668824164
"SVs",0.192017259978425,0.334412081984898,0.442286947141316,0.558791801510248,0.674217907227616,0.789644012944984,0.885652642934196,0.988133764832794,0.995685005393743,0.995685005393743,NA,0.659115426105717
"SVs",0.197411003236246,0.331175836030205,0.446601941747573,0.560949298813377,0.670981661272923,0.787486515641855,0.883495145631068,0.983818770226537,0.996763754045307,0.995685005393743,NA,0.655879180151025
"SVs",0.187702265372168,0.314994606256742,0.436893203883495,0.543689320388349,0.667745415318231,0.761596548004315,0.88133764832794,0.962243797195254,0.995685005393743,0.996763754045307,NA,0.991370010787487
"SVs",0.189859762675297,0.326860841423948,0.447680690399137,0.573894282632147,0.681769147788565,0.789644012944984,0.889967637540453,0.989212513484358,0.994606256742179,0.997842502696872,NA,0.660194174757282
"SVs",0.199568500539374,0.32470334412082,0.457389428263215,0.566343042071197,0.669902912621359,0.793959007551241,0.891046386192017,0.98705501618123,0.995685005393743,0.997842502696872,NA,0.652642934196332
"SVs",0.196332254584682,0.341963322545847,0.460625674217907,0.568500539374326,0.672060409924488,0.772384034519957,0.888888888888889,0.984897518878101,0.992448759439051,0.998921251348436,NA,0.670981661272923
"SVs",0.190938511326861,0.336569579288026,0.440129449838188,0.55663430420712,0.678532901833873,0.791801510248112,0.884573894282632,0.981661272923409,0.995685005393743,0.996763754045307,NA,0.645091693635383
"SVs",0.195253505933118,0.330097087378641,0.45091693635383,0.555555555555556,0.667745415318231,0.786407766990291,0.888888888888889,0.991370010787487,0.993527508090615,0.995685005393743,NA,0.646170442286947
"SVs",0.199568500539374,0.327939590075512,0.439050701186624,0.558791801510248,0.674217907227616,0.791801510248112,0.886731391585761,0.985976267529666,0.995685005393743,0.996763754045307,NA,0.650485436893204
"SVs",0.189859762675297,0.327939590075512,0.447680690399137,0.548004314994606,0.667745415318231,0.776699029126214,0.878101402373247,0.984897518878101,0.995685005393743,0.996763754045307,NA,0.658036677454153
"SVs",0.195253505933118,0.332254584681769,0.447680690399137,0.565264293419633,0.66235167206041,0.777777777777778,0.893203883495146,0.995685005393743,0.997842502696872,0.996763754045307,NA,0.661272923408846
"SVs",0.196332254584682,0.334412081984898,0.462783171521036,0.566343042071197,0.668824163969795,0.78101402373247,0.891046386192017,0.992448759439051,0.998921251348436,0.996763754045307,NA,0.637540453074434
"SVs",0.195253505933118,0.330097087378641,0.447680690399137,0.565264293419633,0.661272923408846,0.777777777777778,0.891046386192017,0.991370010787487,0.995685005393743,0.997842502696872,NA,0.645091693635383
"SVs",0.19848975188781,0.330097087378641,0.446601941747573,0.567421790722762,0.689320388349515,0.791801510248112,0.895361380798274,0.989212513484358,0.992448759439051,0.994606256742179,NA,0.650485436893204
"SVs",0.193096008629989,0.334412081984898,0.44336569579288,0.559870550161812,0.673139158576052,0.779935275080906,0.893203883495146,0.995685005393743,0.997842502696872,0.997842502696872,NA,0.655879180151025
"SVs",0.192017259978425,0.329018338727077,0.44336569579288,0.55663430420712,0.665587918015103,0.771305285868393,0.878101402373247,0.98705501618123,0.992448759439051,0.996763754045307,NA,0.661272923408846
"SVs",0.19848975188781,0.335490830636462,0.447680690399137,0.550161812297735,0.676375404530744,0.78856526429342,0.882416396979504,0.984897518878101,0.993527508090615,0.995685005393743,NA,0.672060409924488
"SVs",0.194174757281553,0.330097087378641,0.445523193096009,0.555555555555556,0.676375404530744,0.785329018338727,0.888888888888889,0.984897518878101,0.996763754045307,0.997842502696872,NA,0.665587918015103
"SVs",0.187702265372168,0.314994606256742,0.432578209277238,0.567421790722762,0.672060409924488,0.776699029126214,0.880258899676375,0.983818770226537,0.996763754045307,0.997842502696872,NA,0.991370010787487
"SVs",0.201725997842503,0.33764832793959,0.455231930960086,0.564185544768069,0.666666666666667,0.787486515641855,0.884573894282632,0.990291262135922,0.998921251348436,0.997842502696872,NA,0.652642934196332
"SVs",0.201725997842503,0.338727076591154,0.449838187702265,0.578209277238403,0.681769147788565,0.78101402373247,0.887810140237325,0.988133764832794,0.996763754045307,0.995685005393743,NA,0.661272923408846
"SVs",0.192017259978425,0.32470334412082,0.441208198489752,0.557713052858684,0.673139158576052,0.792880258899676,0.892125134843581,0.984897518878101,0.992448759439051,0.994606256742179,NA,0.655879180151025
"SVs",0.189859762675297,0.320388349514563,0.447680690399137,0.554476806903991,0.665587918015103,0.785329018338727,0.891046386192017,0.990291262135922,0.996763754045307,0.997842502696872,NA,0.660194174757282
"SVs",0.196332254584682,0.333333333333333,0.447680690399137,0.554476806903991,0.661272923408846,0.774541531823085,0.889967637540453,0.97411003236246,0.993527508090615,0.995685005393743,NA,0.652642934196332
"SVs",0.190938511326861,0.32470334412082,0.44336569579288,0.545846817691478,0.667745415318231,0.770226537216828,0.888888888888889,0.991370010787487,0.994606256742179,0.995685005393743,NA,0.667745415318231
"SVs",0.200647249190939,0.333333333333333,0.437971952535059,0.557713052858684,0.67529665587918,0.771305285868393,0.884573894282632,0.982740021574973,0.996763754045307,0.998921251348436,NA,0.653721682847896
